273.262,0.112454,-0,1.41589e-05,0,0
273.501,0.238786,-0,2.8296e-05,0,0
273.864,0.36242,-0,3.91163e-05,0,0
274.332,0.468,-0,4.54349e-05,0,0
274.881,0.549154,-0,4.75483e-05,0,0
275.486,0.604978,-0,4.63821e-05,0,0
276.123,0.63762,-0,4.2988e-05,0,0
276.774,0.65063,-0,3.8299e-05,0,0
277.422,0.647942,-0,3.30411e-05,0,0
278.055,0.633305,-0,2.77278e-05,0,0
278.665,0.610016,-0,2.26904e-05,0,0
279.246,0.580823,-0,1.81194e-05,0,0
279.794,0.547931,-0,1.41041e-05,0,0
280.307,0.513056,-0,1.06659e-05,0,0
280.785,0.477494,-0,7.7834e-06,0,0
281.227,0.442196,-0,5.41092e-06,0,0
281.635,0.407842,-0,3.49105e-06,0,0
282.01,0.374892,-0,1.96291e-06,0,0
282.353,0.343646,-0,7.67188e-07,0,0
282.667,0.314275,0,-1.50953e-07,0,0
282.954,0.28686,0,-8.405e-07,0,0
283.216,0.261415,0,-1.34412e-06,0,0
283.454,0.237907,0,-1.69827e-06,0,0
283.67,0.216268,0,-1.93364e-06,0,0
283.866,0.196412,0,-2.07573e-06,0,0
284.045,0.178238,0,-2.14554e-06,0,0
284.206,0.161638,0,-2.16017e-06,0,0
284.353,0.146503,0,-2.13344e-06,0,0
284.485,0.132723,0,-2.07641e-06,0,0
284.606,0.120192,0,-1.9979e-06,0,0
284.714,0.108809,0,-1.90482e-06,0,0
284.813,0.0984768,0,-1.80259e-06,0,0
284.902,0.0891059,0,-1.69539e-06,0,0
284.983,0.0806116,0,-1.5864e-06,0,0
285.056,0.0729159,0,-1.478e-06,0,0
285.121,0.0659465,0,-1.37195e-06,0,0
285.181,0.0596371,0,-1.26951e-06,0,0
285.235,0.0539269,0,-1.17155e-06,0,0
285.284,0.0487602,0,-1.07861e-06,0,0
285.328,0.0440861,0,-9.91019e-07,0,0
285.368,0.0398585,0,-9.08926e-07,0,0
285.404,0.0360352,0,-8.32337e-07,0,0
285.436,0.0325778,0,-7.6116e-07,0,0
285.466,0.0294517,0,-6.95232e-07,0,0
285.492,0.0266253,0,-6.3434e-07,0,0
285.517,0.02407,0,-5.78237e-07,0,0
285.538,0.0217599,0,-5.26656e-07,0,0
285.558,0.0196716,0,-4.79321e-07,0,0
285.576,0.0177837,0,-4.35953e-07,0,0
285.592,0.0160771,0,-3.96276e-07,0,0
285.606,0.0145344,0,-3.60021e-07,0,0
285.619,0.0131398,0,-3.2693e-07,0,0
285.631,0.0118791,0,-2.96756e-07,0,0
285.642,0.0107395,0,-2.69266e-07,0,0
285.652,0.00970936,0,-2.44241e-07,0,0
285.661,0.00877809,0,-2.21474e-07,0,0
285.669,0.00793623,0,-2.00776e-07,0,0
285.676,0.00717518,0,-1.81968e-07,0,0
285.682,0.00648718,0,-1.64885e-07,0,0
285.688,0.00586521,0,-1.49377e-07,0,0
285.693,0.00530293,0,-1.35303e-07,0,0
285.698,0.00479459,0,-1.22537e-07,0,0
285.702,0.00433503,0,-1.10958e-07,0,0
285.706,0.00391955,0,-1.00461e-07,0,0
285.71,0.00354392,0,-9.0946e-08,0,0
285.713,0.00320431,0,-8.23236e-08,0,0
285.716,0.00289727,0,-7.45116e-08,0,0
285.719,0.00261967,0,-6.74352e-08,0,0
285.721,0.00236869,0,-6.1026e-08,0,0
285.723,0.00214176,0,-5.52222e-08,0,0
285.725,0.00193659,0,-4.99671e-08,0,0
285.727,0.00175108,0,-4.52095e-08,0,0
285.728,0.00158335,0,-4.09028e-08,0,0
285.73,0.00143169,0,-3.70046e-08,0,0
285.731,0.00129457,0,-3.34765e-08,0,0
285.732,0.00117059,0,-3.02835e-08,0,0
285.733,0.00105848,0,-2.73943e-08,0,0
285.734,0.000957113,0,-2.47798e-08,0,0
285.735,0.000865457,0,-2.24143e-08,0,0
285.736,0.000782581,0,-2.02739e-08,0,0
285.737,0.000707644,0,-1.83377e-08,0,0
285.737,0.000639884,0,-1.65858e-08,0,0
285.738,0.000578614,0,-1.50012e-08,0,0
285.738,0.000523213,0,-1.35677e-08,0,0
285.739,0.000473117,0,-1.22709e-08,0,0
285.739,0.000427818,0,-1.1098e-08,0,0
285.74,0.000386857,0,-1.00369e-08,0,0
285.74,0.000349819,0,-9.07724e-09,0,0
285.74,0.000316327,0,-8.20937e-09,0,0
285.741,0.000286043,0,-7.42432e-09,0,0
285.741,0.000258658,0,-6.71415e-09,0,0
285.741,0.000233895,0,-6.07203e-09,0,0
285.741,0.000211503,0,-5.4912e-09,0,0
285.742,0.000191255,0,-4.96599e-09,0,0
285.742,0.000172946,0,-4.4908e-09,0,0
285.742,0.00015639,0,-4.06121e-09,0,0
285.742,0.000141418,0,-3.67268e-09,0,0
285.742,0.00012788,0,-3.32131e-09,0,0
285.742,0.000115638,0,-3.00358e-09,0,0
285.742,0.000104568,0,-2.71606e-09,0,0
