313.154,40.0044,3.91676e-07,0,0,-0
313.154,-0.000150561,-1.68231e-09,-0,0,-0
313.154,7.28659e-09,-3.95105e-12,-0,0,-0
313.154,-2.11281e-09,1.11485e-12,0,0,-0
313.154,-5.42479e-09,3.6393e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,6.14654e-09,-3.29657e-12,-0,0,-0
313.154,-7.21741e-10,-3.42735e-13,-0,0,-0
313.154,0,-0,-0,0,-0
313.154,-7.11685e-09,5.39614e-12,0,0,-0
313.154,0,-0,-0,0,-0
313.154,1.69206e-09,-1.75683e-12,-0,0,-0
