273.178,0.0282814,-3.18031e-06,-0,0,-1.39142e-07
273.249,0.0702539,-7.38659e-06,-0,0,-2.59553e-07
273.37,0.121074,-1.15618e-05,-0,0,-3.59555e-07
273.544,0.174887,-1.50133e-05,-0,0,-4.29179e-07
273.772,0.227106,-1.74402e-05,-0,0,-4.6782e-07
274.046,0.274508,-1.88144e-05,-0,0,-4.79142e-07
274.361,0.315106,-1.92614e-05,-0,0,-4.68624e-07
274.709,0.34792,-1.89719e-05,-0,0,-4.42096e-07
275.082,0.372723,-1.81462e-05,-0,0,-4.04937e-07
275.472,0.38981,-1.69649e-05,-0,0,-3.61696e-07
275.871,0.399814,-1.55765e-05,-0,0,-3.15971e-07
276.275,0.403553,-1.4095e-05,-0,0,-2.70439e-07
276.677,0.401931,-1.26032e-05,-0,0,-2.2697e-07
277.073,0.395855,-1.11582e-05,-0,0,-1.86762e-07
277.459,0.386191,-9.79618e-06,-0,0,-1.50491e-07
277.833,0.373728,-8.53835e-06,-0,0,-1.18441e-07
278.192,0.359172,-7.39468e-06,-0,0,-9.06174e-08
278.535,0.34313,-6.36748e-06,-0,0,-6.68394e-08
278.861,0.326119,-5.45396e-06,-0,0,-4.68102e-08
279.17,0.308568,-4.64809e-06,-0,0,-3.01702e-08
279.461,0.290828,-3.94202e-06,-0,0,-1.65355e-08
279.734,0.273177,-3.32698e-06,-0,0,-5.5226e-09
279.99,0.255837,-2.79398e-06,-0,-0,3.23362e-09
280.229,0.238973,-2.33419e-06,-0,-0,1.00706e-08
280.451,0.222709,-1.93921e-06,-0,-0,1.52929e-08
280.658,0.207134,-1.60124e-06,-0,-0,1.91702e-08
280.851,0.192306,-1.31315e-06,-0,-0,2.19381e-08
281.029,0.178257,-1.06849e-06,-0,-0,2.37996e-08
281.194,0.165005,-8.61488e-07,-0,-0,2.49285e-08
281.347,0.152549,-6.87013e-07,-0,-0,2.54713e-08
281.487,0.140878,-5.40545e-07,-0,-0,2.55513e-08
281.617,0.129973,-4.18111e-07,-0,-0,2.52713e-08
